row_id,energy
97870,2407.731977624146
97871,2349.2593741822734
97872,2255.082411484523
97873,2146.965482262765
97874,2047.1963721281843
97875,1970.7276351644418
97876,1926.1128851484427
97877,1919.8608521563392
97878,1956.269853500594
97879,2031.4566232350392
97880,2128.6294287412225
97881,2222.3417628342877
97882,2291.1538568483115
97883,2329.08012963447
97884,2345.9596550610113
97885,2356.427209840696
97886,2367.517681585305
97887,2375.9212279589174
97888,2376.322725845129
97889,2371.3363313619143
97890,2372.0020951605234
97891,2387.2809642892908
97892,2412.2937327944383
97893,2427.1272391159864
97894,2408.7214792680056
97895,2346.500701500851
97896,2249.213714694763
97897,2138.612651682299
97898,2036.9672665844248
97899,1959.2062038872862
97900,1913.8538256946701
97901,1907.3850776362558
97902,1944.060499920823
97903,2019.9552335746905
97904,2118.232418245363
97905,2213.397783834299
97906,2283.9626349913397
97907,2323.892686745429
97908,2342.9791609885574
97909,2355.8096765963523
97910,2369.3723826991127
97911,2380.3114623446004
97912,2383.2676360851015
97913,2380.8138408550885
97914,2383.9522796972637
97915,2401.609064034051
97916,2428.8726645009147
97917,2445.800263167926
97918,2429.305843847728
97919,2368.792455569324
97920,2272.993036028642
97921,2163.6487422059663
97922,2063.022340633307
97923,1986.0388251057702
97924,1941.2221324251307
97925,1935.0500778248686
97926,1971.7890855502678
97927,2047.5224830124987
97928,2145.4232357245587
97929,2240.0084530390395
97930,2309.802831280933
97931,2348.7878501169685
97932,2366.7724735077795
97933,2378.3628729894594
97934,2390.565306131149
97935,2400.041027081549
97936,2401.446961781564
97937,2397.371689399434
97938,2398.832187215185
97939,2414.767460505273
97940,2440.275935461754
97941,2455.4215094548963
97942,2437.122268351739
97943,2374.7836791401096
97944,2277.139801393874
97945,2165.9311713475827
97946,2063.41738347153
97947,1984.5172648025678
97948,1937.7457926771901
97949,1929.5695129988835
97950,1964.2414966103477
97951,2037.8295121388885
97952,2133.488763971363
97953,2225.717042481041
97954,2293.0194092614597
97955,2329.3585786182834
97956,2344.5260753838043
97957,2353.111658628903
97958,2362.1058140373543
97959,2368.154927992734
97960,2365.902965689819
97961,2357.928547963112
97962,2355.242133227706
97963,2366.7793140726403
97964,2387.637757499397
97965,2397.8834745962226
97966,2374.4405934697547
97967,2306.7258091398235
97968,2203.490204394419
97969,2086.4967971401597
97970,1978.0323080834357
97971,1893.0467699405888
97972,1840.0904085301718
97973,1825.669189960673
97974,1854.0795366918821
97975,1921.4358054227407
97976,2010.942353136927
97977,2097.1485632405934
97978,2158.6139196324298
97979,2189.3586458232744
97980,2199.234329143112
97981,2202.8920039427044
97982,2207.383179678862
97983,2209.4141769692287
97984,2203.6876980583806
97985,2192.8398942314093
97986,2187.936900521656
97987,2197.96674999462
97988,2218.0748620360737
97989,2228.369595922371
97990,2205.8122209660883
97991,2139.851854975449
97992,2039.2672270841686
97993,1925.8433325755964
97994,1821.881951912174
97995,1742.3403884326394
97996,1695.7681413961009
97997,1688.6625501268845
97998,1725.3033801182075
97999,1801.7798599440753
98000,1901.2624723928532
98001,1998.258394167043
98002,2071.277633216095
98003,2114.2847305186874
98004,2137.069779235817
98005,2154.2162102079687
98006,2172.7015023509434
98007,2189.15191918957
98008,2198.1852889857237
98009,2202.349444620318
98010,2212.6195424679854
98011,2237.890059413898
98012,2273.2103115070668
98013,2298.5907742677227
98014,2290.8947165459663
98015,2239.4750608363806
98016,2153.0174715870744
98017,2053.2174351272643
98018,1962.290766180176
98019,1895.1126142655394
98020,1860.1549591785954
98021,1863.8432604378158
98022,1910.391688626212
98023,1995.830353655079
98024,2103.2773024269363
98025,2207.1946963858463
98026,2286.0561745662094
98027,2333.7996161169667
98028,2360.1983871034176
98029,2379.828496787224
98030,2399.6684974951345
98031,2416.353972296702
98032,2424.520725526566
98033,2426.7436542852142
98034,2434.0337789857117
98035,2455.329130461325
98036,2485.7289990268155
98037,2505.2996283708026
98038,2490.9660419166025
98039,2432.1492918131144
98040,2337.6092942929035
98041,2229.1207283497524
98042,2128.9819129405773
98043,2052.1524725951945
98044,2007.1900706943404
98045,2000.606521618634
98046,2036.702183548791
98047,2111.5919690904216
98048,2208.4762304303135
98049,2301.8964596199075
98050,2370.4027789698566
98051,2408.0067941297893
98052,2424.5522363728523
98053,2434.680803806278
98054,2445.430717739428
98055,2453.4905861200677
98056,2453.542789595925
98057,2448.2027313633557
98058,2448.5156868493036
98059,2463.446846441762
98060,2488.114714090211
98061,2502.5967412423724
98062,2483.822051609959
98063,2421.2099147197814
98064,2323.5132832743957
98065,2212.4945723364585
98066,2110.4340625866225
98067,2032.2674596195616
98068,1986.523163464795
98069,1979.6791903079925
98070,2015.998105639406
98071,2091.5532119029012
98072,2189.4997151435423
98073,2284.3313251099808
98074,2354.5492173506577
98075,2394.1162732262255
98076,2412.8283514318555
98077,2425.279971810612
98078,2438.4625971899923
98079,2449.0188415763014
98080,2451.586910866798
98081,2448.7409717789724
98082,2451.4884361458544
98083,2468.7596442151294
98084,2495.6407636259705
98085,2512.1795782797612
98086,2495.2791903178
98087,2434.3376625334354
98088,2338.092070820645
98089,2228.293850647857
98090,2127.2162932150068
98091,2049.7914533257513
98092,2004.5473073303122
98093,1997.9647442293644
98094,2034.3122182508075
98095,2109.671224250558
98096,2207.2068013394755
98097,2301.4240469112997
98098,2370.8375371891916
98099,2409.425927772952
98100,2427.0028294617696
98101,2438.1813249957145
98102,2449.9709958938424
98103,2459.031537340729
98104,2460.0173703413357
98105,2455.518313028328
98106,2456.5565599569704
98107,2472.0753528791247
98108,2497.170821680752
98109,2511.8974711764545
98110,2493.1625100300025
98111,2430.366422258494
98112,2332.2474076328767
98113,2220.5562816507672
98114,2117.563162966459
98115,2038.193937951891
98116,1990.9676206855531
98117,1982.3538269870073
98118,2016.6076529012332
98119,2089.7950289233236
98120,2185.0632268120166
98121,2276.8980182771206
98122,2343.7943378159403
98123,2379.712068569598
98124,2394.4473752157523
98125,2402.596921348848
98126,2411.1545104513684
98127,2416.7649645271317
98128,2414.0697393627916
98129,2405.6486914333045
98130,2402.517494443792
98131,2413.615976982585
98132,2434.039510940814
98133,2443.8447178696742
98134,2419.9448536240566
98135,2351.7516372262758
98136,2248.02030076437
98137,2130.5241525995243
98138,2021.5604510275118
98139,1936.0863036119085
98140,1882.6559905274048
98141,1867.7785674188642
98142,1895.7525034890677
98143,1962.690340599466
98144,2051.7885280082796
98145,2137.5844567686513
98146,2198.6275111784407
98147,2228.935112021677
98148,2238.3635156003256
98149,2241.5706903071105
98150,2245.6114930201284
98151,2247.1907093954146
98152,2241.0085611660143
98153,2229.70246331012
98154,2224.3437930405585
98155,2233.9248448276003
98156,2253.588766562666
98157,2263.4345495062967
98158,2240.412609858388
98159,2173.9671059298316
98160,2072.880929754492
98161,1958.9493775848912
98162,1854.4847746476785
98163,1774.451502864634
98164,1727.4031159903095
98165,1719.8400393449633
98166,1756.044077871194
98167,1832.1026342644027
98168,1931.1782688059966
98169,2027.7661473824148
98170,2100.3661563032947
98171,2142.940008341637
98172,2165.2824368760485
98173,2181.983774985781
98174,2200.024814388045
98175,2216.0302464927177
98176,2224.6153796639087
98177,2228.329269191864
98178,2238.1522707994936
98179,2262.9830787786395
98180,2297.8686928964103
98181,2322.8101754951517
98182,2314.659897166394
98183,2262.7657761991327
98184,2175.817596070273
98185,2075.5211014539477
98186,1984.102610845733
98187,1916.4443133683342
98188,1881.0222066972447
98189,1884.264802442164
98190,1930.3882797443239
98191,2015.4208950375887
98192,2122.4727486625516
98193,2225.9939709500395
98194,2304.448062925062
98195,2351.770063230376
98196,2377.7379700088454
98197,2396.9346908406396
98198,2416.3420911597923
98199,2432.594186423938
98200,2440.324269701719
98201,2442.108473147005
98202,2448.963033029956
98203,2469.8302177668293
98204,2499.8070250197816
98205,2518.9503121122993
98206,2504.1742339304683
98207,2444.8948707228974
98208,2349.876292311063
98209,2240.9034724901767
98210,2140.2852719493117
98211,2062.988393952782
98212,2017.5745596275453
98213,2010.5586756699063
98214,2046.2431490142174
98215,2120.7410785689203
98216,2217.244908948179
98217,2310.284138926148
98218,2378.3987891495626
98219,2415.5976592892825
98220,2431.7291451131996
98221,2441.4418730790794
98222,2451.7774050165262
98223,2459.4228058442363
98224,2459.057966527339
98225,2453.2995437567915
98226,2453.198044018021
98227,2467.7229071817223
98228,2491.990353109555
98229,2506.068452127404
98230,2486.875461379673
98231,2423.8256772653067
98232,2325.676201766025
98233,2214.1997374942125
98234,2111.687096870123
98235,2033.0810516348054
98236,1986.914044654289
98237,1979.6671674220197
98238,2015.605015334066
98239,2090.7990567351935
98240,2188.396568402077
98241,2282.8792441324026
98242,2352.7381344325213
98243,2391.933290900001
98244,2410.2652128150216
98245,2422.335324618045
98246,2435.1384063186288
98247,2445.3155062262267
98248,2447.5023187866786
98249,2444.274243557312
98250,2446.6439040775526
98251,2463.545872187942
98252,2490.064015159301
98253,2506.2367212061645
98254,2488.956213133806
98255,2427.6155696941105
98256,2330.956007025578
98257,2220.7392409865674
98258,2119.249089200576
98259,2041.4246690897514
98260,1995.7979980201992
98261,1988.8530400760565
98262,2024.8602806410822
98263,2099.8993830421346
98264,2197.1274608677027
98265,2291.037600283457
98266,2360.1342579998154
98267,2398.393265987824
98268,2415.6328821768716
98269,2426.4731006554093
98270,2437.926826890259
98271,2446.652196951855
98272,2447.301126612452
98273,2442.464672521904
98274,2443.1702459217095
98275,2458.365324297095
98276,2483.143740335592
98277,2497.550605264073
98278,2478.4822493611287
98279,2415.334172327573
98280,2316.8487126731197
98281,2204.786963512595
98282,2101.429565918812
98283,2021.709463658295
98284,1974.149705492871
98285,1965.2229749325859
98286,1999.1863908573457
98287,2072.104043109273
98288,2167.1152681548188
98289,2258.693816227626
98290,2325.3244917660154
98291,2360.964343636891
98292,2375.414173104942
98293,2383.277544884243
98294,2391.551576699475
98295,2396.879522473865
98296,2393.900324737103
98297,2385.1950716071037
98298,2381.7846479342106
98299,2392.613114013403
98300,2412.7735421858615
98301,2422.3131598809437
98302,2398.1343459629625
98303,2329.6438385786287
98304,2225.601014080853
98305,2107.789466128867
98306,1998.5169852663532
98307,1912.7477484450199
98308,1859.0400845698227
98309,1843.9061330778748
98310,1871.6464039962152
98311,1938.371618295315
98312,2027.270311322157
98313,2112.86787541945
98314,2173.703588796564
98315,2203.792062881622
98316,2212.994216163684
98317,2215.974944155968
98318,2219.7924440887955
98319,2221.1499594431225
98320,2214.7452240857224
98321,2203.2169091860164
98322,2197.641626490544
98323,2207.015924091459
98324,2226.480670452624
98325,2236.1254807465803
98326,2212.8899098454312
98327,2146.2131482068426
98328,2044.882242264395
98329,1930.7027805994376
98330,1825.997624421921
98331,1745.7382253146773
98332,1698.482182462913
98333,1690.7329979798992
98334,1726.7745069154091
98335,1802.6922766043415
98336,1901.6409351966233
98337,1998.1036280043572
98338,2070.5701097973865
98339,2112.99925510604
98340,2135.190427350766
98341,2151.7408515401
98342,2169.634621742716
98343,2185.4948466651454
98344,2193.9343040543476
98345,2197.503260751468
98346,2207.1872608367266
98347,2231.889204879172
98348,2266.6537651042377
98349,2291.47257927733
98350,2283.187108204425
98351,2231.1402543091363
98352,2144.0259082910297
98353,2043.5600612528592
98354,1951.9795234002745
98355,1884.1735112664678
98356,1848.6220280894026
98357,1851.7566251169892
98358,1897.7954774666152
98359,1982.7649753865103
98360,2089.767259815636
98361,2193.2404170044438
98362,2271.6377968736706
98363,2318.8915843368204
98364,2344.7843962688194
98365,2363.906025090553
98366,2383.2416357441743
98367,2399.423662349641
98368,2407.08287286187
98369,2408.7966205132866
98370,2415.5863433321038
98371,2436.3985331031017
98372,2466.327880491987
98373,2485.421841993934
98374,2470.5836893732317
98375,2411.224516275657
98376,2316.1125312865183
98377,2207.0429880539255
98378,2106.335273954532
98379,2028.9631557925613
98380,1983.4923971498622
98381,1976.4409816217642
98382,2012.1133493703458
98383,2086.620769964236
98384,2183.1477646775234
98385,2276.2118231539857
98386,2344.3428483716007
98387,2381.5468179301524
98388,2397.676775881625
98389,2407.3882607125092
98390,2417.726158341081
98391,2425.375974115617
98392,2425.0150926650053
98393,2419.2614074168628
98394,2419.1706390474988
98395,2433.7164599362527
98396,2458.0127887751623
98397,2472.1182975845786
98398,2452.940359648412
98399,2389.8882808431417
98400,2291.723294931899
98401,2180.228374476229
98402,2077.704845933667
98403,1999.1025293863677
98404,1952.9578926343934
98405,1945.7550844752802
98406,1981.760712109474
98407,2057.044391577654
98408,2154.745452097473
98409,2249.3335531148114
98410,2319.2896016192217
98411,2358.5708008453316
98412,2376.982271988166
98413,2389.132325311764
98414,2402.019039146179
98415,2412.281877148153
98416,2414.5540032681943
98417,2411.4120307672997
98418,2413.8737756642586
98419,2430.878022084579
98420,2457.5063175287705
98421,2473.787635037915
98422,2456.603298509961
98423,2395.3413829981455
98424,2298.747225145642
98425,2188.5928013764415
98426,2087.1724358327797
98427,2009.4322885684483
98428,1963.9083978969127
98429,1957.08778283958
98430,1993.2429397099822
98431,2068.451680004098
98432,2165.8631714065104
98433,2259.9584683999915
98434,2329.231887650251
98435,2367.6564168948903
98436,2385.0549405150236
98437,2396.054343196688
98438,2407.670833533265
98439,2416.560967589117
98440,2417.3741349395345
98441,2412.7026097234575
98442,2413.5789987678936
98443,2428.9549941310797
98444,2453.922110066627
98445,2468.5160429218636
98446,2449.6222232259806
98447,2386.631144949959
98448,2288.2892638503836
98449,2176.3679291171843
98450,2073.1582826316035
98451,1993.6003039045831
98452,1946.2210546449132
98453,1937.496264278833
98454,1971.685052684574
98455,2044.8496471618585
98456,2140.1214269395405
98457,2231.9620987777507
98458,2298.846315004223
98459,2334.7282681104275
98460,2349.4133737975926
98461,2357.512075697166
98462,2366.0247835279292
98463,2371.593160835112
98464,2368.8536145504527
98465,2360.388442046843
98466,2357.223716886146
98467,2368.3077085975533
98468,2388.7311674540415
98469,2398.531904203866
98470,2374.601398123001
98471,2306.341383844879
98472,2202.515359311194
98473,2084.9171807666216
98474,1975.8651482552011
98475,1890.3304853294478
98476,1836.8755468167733
98477,1822.0155330850537
98478,1850.0529721041303
98479,1917.0967410534026
98480,2006.3274384046024
98481,2092.2584348321557
98482,2153.418879452632
98483,2183.8205513194494
98484,2193.3290080475404
98485,2196.6160491983414
98486,2200.743189255236
98487,2202.4121064015644
98488,2196.3180234924544
98489,2185.10084472596
98490,2179.8423932001856
98491,2189.5434474257704
98492,2209.34257322096
98493,2219.3199864358553
98494,2196.404357366052
98495,2130.0298853496565
98496,2028.9877479448112
98497,1915.0938027737263
98498,1810.6814237301428
98499,1730.7291087492674
98500,1683.798479128152
98501,1676.3960904502067
98502,1712.807784538914
98503,1789.1172700317193
98504,1888.471219607125
98505,1985.3407346585109
98506,2058.205415067426
98507,2101.021273774094
98508,2123.592280894216
98509,2140.5225300167067
98510,2158.799394217738
98511,2175.0443761595343
98512,2183.8676996349686
98513,2187.8208197035756
98514,2197.89444547517
98515,2222.9956604796703
98516,2258.1667860955667
98517,2283.390012205233
98518,2275.49586654184
98519,2223.8222123821115
98520,2137.067024396933
98521,2036.956516854823
98522,1945.737968438193
98523,1878.3075998744657
98524,1843.1493967601352
98525,1846.697926797734
98526,1893.1733379149016
98527,1978.60013103315
98528,2086.0724645655646
98529,2190.0163575814186
98530,2268.874985821117
98531,2316.577657417963
98532,2342.9115849511963
98533,2362.473422684047
98534,2382.251612096581
98535,2398.8769830286687
98536,2406.9777554075313
98537,2409.1324806645193
98538,2416.3677757386768
98539,2437.634332964379
98540,2468.024513230941
98541,2487.576349458521
98542,2473.1822075830028
98543,2414.2481719717193
98544,2319.546567347389
98545,2210.8829046010333
98546,2110.587075260069
98547,2033.6398871518757
98548,1988.6111238417548
98549,1982.0218234050603
98550,2018.1784368484625
98551,2093.1903820599828
98552,2190.2342347091917
98553,2283.8154530381
98554,2352.453800188939
98555,2390.1524095410327
98556,2406.768951348121
98557,2416.9658540844375
98558,2427.791305774092
98559,2435.929230265446
98560,2436.0544839789186
98561,2430.7861752610625
98562,2431.185217217318
98563,2446.229493033721
98564,2471.03059859277
98565,2485.637786024568
98566,2466.9475232329473
98567,2404.3641041133255
98568,2306.6528728154713
98569,2195.6070505198263
98570,2093.538456454157
98571,2015.4039378462119
98572,1969.7439662976205
98573,1963.0457268470427
98574,1999.5778175055377
98575,2075.407981088519
98576,2173.6675784023314
98577,2268.8142137655755
98578,2339.318629932009
98579,2379.1351611573086
98580,2398.073529988468
98581,2410.748912035691
98582,2424.162663544419
98583,2434.952643198359
98584,2437.7494642036654
98585,2435.1309333623185
98586,2438.120039089539
98587,2455.6597577926846
98588,2482.8292972826634
98589,2499.648195595588
98590,2482.986857969998
98591,2422.228336098345
98592,2326.1220675489167
98593,2216.45026982385
98594,2115.517754183059
98595,2038.2777040014828
98596,1993.2701593174859
98597,1986.9851749617742
98598,2023.6972391421646
98599,2099.482292577072
98600,2197.4815381992107
98601,2292.1639800538687
98602,2362.0137761042324
98603,2401.001051290446
98604,2418.953297982318
98605,2430.5042730989317
98606,2442.673470092834
98607,2452.1158468561503
98608,2453.478248704103
98609,2449.354149301456
98610,2450.7813332032056
98611,2466.715689278268
98612,2492.246395702566
98613,2507.3997163946583
98614,2489.050164694904
98615,2426.5832115131316
98616,2328.7494126282327
98617,2217.330356195575
98618,2114.6276678814193
98619,2035.588346062135
98620,1988.743448605928
98621,1980.5717341817754
98622,2015.3343071069205
98623,2089.0915156932533
98624,2184.9667655968947
98625,2277.409703902568
98626,2344.884814713535
98627,2381.3434181679695
98628,2396.5955285372734
98629,2405.2584526241894
98630,2414.3358765135176
98631,2420.4678578642556
98632,2418.2882526238445
98633,2410.380552152269
98634,2407.7760035813353
98635,2419.4270706512552
98636,2440.4221666700764
98637,2450.789670930214
98638,2427.4101484742223
98639,2359.680315898611
98640,2256.367778337468
98641,2139.2766403516443
98642,2030.7356973444919
98643,1945.7232054568105
98644,1892.8055315549243
98645,1878.5009231839852
98646,1907.1139126382184
98647,1974.7515198029923
98648,2064.58639292359
98649,2151.1198677768675
98650,2212.870951295797
98651,2243.8485771891255
98652,2253.9229293800154
98653,2257.7726987858982
98654,2262.4627045855646
98655,2264.6930472471186
98656,2259.156426332216
98657,2248.493966922921
98658,2243.792691463236
98659,2254.057597012448
98660,2274.4249350162563
98661,2284.9655104140284
98662,2262.5970974763172
98663,2196.748893115556
98664,2096.216194848883
98665,1982.8251183157415
98666,1878.919539212494
98667,1799.4849910886244
98668,1753.0871067624587
98669,1746.2354848356354
98670,1783.2179636018188
98671,1860.116382841283
98672,1960.0694497481797
98673,2057.53621192834
98674,2130.986104657268
98675,2174.3722697114113
98676,2197.503274476073
98677,2214.990071843327
98678,2233.8233047689223
98679,2250.622860891423
98680,2259.9964012210894
98681,2264.496560355054
98682,2275.119203905329
98683,2300.775589987942
98684,2336.505680899253
98685,2362.28221056962
98686,2354.9247657400733
98687,2303.76616276263
98688,2217.508452669295
98689,2117.8880654277273
98690,2027.1627408929908
98691,1960.2356968183396
98692,1925.5948941694232
98693,1929.6779102538155
98694,1976.7068591213852
98695,2062.704345826004
98696,2170.756539878179
98697,2275.2773869434527
98698,2354.6998825153355
98699,2402.9504520371283
98700,2429.82089803925
98701,2449.9147310348726
98702,2470.2236636021985
98703,2487.376916023099
98704,2496.000155076611
98705,2498.6731254310503
98706,2506.4276181337636
98707,2528.218521423869
98708,2559.1358619304983
98709,2579.2082446757267
98710,2565.3171255996695
98711,2506.8635757885336
98712,2412.624032252098
98713,2304.4142594586096
98714,2204.574649544687
98715,2128.093048007571
98716,2083.5432551889944
98717,2077.449360612558
98718,2114.1198232478723
98719,2189.6622065929837
98720,2287.245138144109
98721,2381.362042363515
98722,2450.5225403213803
98723,2488.7269191146934
98724,2505.837473286807
98725,2516.5235195619757
98726,2527.836546489037
98727,2536.458894999514
98728,2537.062892052269
98729,2532.268859819553
98730,2533.142902910701
98731,2548.667114553343
98732,2573.950767217676
98733,2589.0336927054927
98734,2570.801453267077
98735,2508.653330705273
98736,2411.3587796080906
98737,2300.721269989951
98738,2199.0631142297507
98739,2121.348187242016
98740,2076.1209651365257
98741,2069.871670062196
98742,2106.8708918771054
98743,2183.184501364256
98744,2281.9358922806323
98745,2377.5706153425076
98746,2448.549250754166
98747,2488.8232656432906
98748,2508.2069859229687
98749,2521.322454726079
98750,2535.1743085577677
98751,2546.398803627029
98752,2549.6240050661527
98753,2547.4289160469452
98754,2550.8417003747786
98755,2568.8095298908906
98756,2596.4092760418234
98757,2613.6510453327505
98758,2597.39432798885
98759,2537.01715615106
98760,2441.2730722676997
98761,2331.954539062882
98762,2231.3768591995936
98763,2154.5002438263864
98764,2109.8687393247087
98765,2103.975441108481
98766,2141.096834216065
98767,2217.3069936881793
98768,2315.73916296392
98769,2410.8503010715112
98770,2481.1144128476326
98771,2520.498766179552
98772,2538.835467323635
98773,2550.765151490394
98774,2563.310603210768
98775,2573.125188582302
98776,2574.853215197644
98777,2571.0893629416646
98778,2572.8766009487204
98779,2589.175021914855
98780,2615.0714751039645
98781,2630.582799332938
98782,2612.5725982374506
98783,2550.421327307282
98784,2452.8836501456017
98785,2341.751401802874
98786,2239.3366998747138
98787,2160.5935698448634
98788,2114.057074166566
98789,2106.2090093209567
98790,2141.3124727975296
98791,2215.425942804063
98792,2311.6648604615802
98793,2404.466822355563
98794,2472.286153722322
98795,2509.071311836271
98796,2524.636919185654
98797,2533.607155542713
98798,2542.9889933086056
98799,2549.4208943577432
98800,2547.534173899951
98801,2539.913527685754
98802,2537.595386965433
98803,2549.536420390908
98804,2570.8227151508854
98805,2581.4732300803403
98806,2558.3576271275765
98807,2490.8676161433527
98808,2387.7749208912346
98809,2270.893905830891
98810,2162.563873453596
98811,2077.7701243602323
98812,2025.0830494742413
98813,2011.0239556801691
98814,2039.8993918993679
98815,2107.814533174439
98816,2197.9340901130468
98817,2284.7473763228604
98818,2346.763269438774
98819,2377.987870824109
98820,2388.296003872203
98821,2392.37326414755
98822,2397.287788957439
98823,2399.7381146248076
98824,2394.414431127783
98825,2383.9590982764116
98826,2379.4643518413122
98827,2389.939421552186
98828,2410.518258732191
98829,2421.2622718002863
98830,2399.0783535204328
98831,2333.390713035487
98832,2232.9987826093175
98833,2119.738950817556
98834,2015.965610210905
98835,1936.671345135017
98836,1890.425815239273
98837,1883.7416775850634
98838,1920.9087825046706
98839,1998.0071166204536
98840,2098.1674374650033
98841,2195.8367548081055
98842,2269.4743553951785
98843,2313.0305260408445
98844,2336.3184477255245
98845,2353.9559490943598
98846,2372.9369595555772
98847,2389.8797684199026
98848,2399.389490726598
98849,2404.019957549808
98850,2414.772208060127
98851,2440.561692131805
98852,2476.426030275278
98853,2502.3285178815363
98854,2495.077818220861
98855,2444.0017183731034
98856,2357.806363482907
98857,2258.2384170983382
98858,2167.5660982144996
98859,2100.699639735887
98860,2066.13099619196
98861,2070.3007728210328
98862,2117.4330682281457
98863,2203.548610141838
98864,2311.725597820077
98865,2416.3659222830624
98866,2495.892417641983
98867,2544.2286456208944
98868,2571.1710177792015
98869,2591.3299200580454
98870,2611.70035541921
98871,2628.9099539723034
98872,2637.58184883714
98873,2640.2969975074448
98874,2648.092384825626
98875,2669.9271147267923
98876,2700.8888994642607
98877,2720.9969361438434
98878,2707.1217907904756
98879,2648.659541383381
98880,2554.390757489956
98881,2446.1414775146377
98882,2346.2626146624093
98883,2269.749072643695
98884,2225.1786892219993
98885,2219.078626088198
98886,2255.7593709909083
98887,2331.326653952373
98888,2428.941175276964
98889,2523.08434672765
98890,2592.25566846229
98891,2630.4526025508035
98892,2647.54208914566
98893,2658.200354636142
98894,2669.4822095894724
98895,2678.068433593678
98896,2678.6288457959145
98897,2673.7850039269033
98898,2674.608225906345
98899,2690.0848368875645
98900,2715.321807887198
98901,2730.349572413595
98902,2712.0428091680137
98903,2649.795810039914
98904,2552.3821623058125
98905,2441.6156071347896
98906,2339.828972445732
98907,2261.993183297649
98908,2216.6567428319095
98909,2210.312932900993
98910,2247.234357862351
98911,2323.4850391882355
98912,2422.180426368654
98913,2517.754039362666
98914,2588.6563187296556
98915,2628.8358874348214
98916,2648.111697782501
98917,2661.1126835097853
98918,2674.846784518572
98919,2685.9486777396864
98920,2689.043903479714
98921,2686.7126845826874
98922,2689.9883835968235
98923,2707.8223912084422
98924,2735.289265949888
98925,2752.3897063047884
98926,2735.972311038263
98927,2675.4101163355836
98928,2579.4607931866385
98929,2469.9270732132914
98930,2369.1347742288262
98931,2292.0511589202206
98932,2247.2243038436313
98933,2241.15036885315
98934,2278.1078597173446
98935,2354.169009738623
98936,2452.45912683763
98937,2547.423149035134
98938,2617.524952092226
98939,2656.728970921161
98940,2674.8719497792454
98941,2686.6014263136594
98942,2698.94350031081
98943,2708.5499702795582
98944,2710.0626303218737
98945,2706.0773908056885
98946,2707.642429733568
98947,2723.7220679389684
98948,2749.400850111423
98949,2764.6862143252592
98950,2746.4308788950607
98951,2684.0103082890155
98952,2586.183298352025
98953,2474.7519554870037
98954,2372.0389136583417
98955,2293.0052499366097
98956,2246.1900558449865
98957,2238.0781901857795
98958,2272.934768132105
98959,2346.8164223068957
98960,2442.830653850431
98961,2535.403033380458
98962,2602.977751826441
98963,2639.500428158134
98964,2654.7903176546515
98965,2663.4784976254487
98966,2672.5752513655943
98967,2678.717469543168
98968,2676.5339512140517
98969,2668.6106210994762
98970,2665.9891191483157
98971,2677.63034350093
98972,2698.6180798052096
98973,2708.9618910077156
98974,2685.520560529862
98975,2617.6808160360874
98976,2514.2185244720336
98977,2396.95833473943
98978,2288.250080949396
98979,2203.0861326886215
98980,2150.0409294482015
98981,2135.6388619489167
98982,2164.1885202227286
98983,2231.793258938491
98984,2321.6098755174116
98985,2408.1156858351455
98986,2469.809462631218
98987,2500.6944993334414
98988,2510.6502831730727
98989,2514.369338714473
98990,2518.9231457226
98991,2521.00870068164
98992,2515.3137082620483
98993,2504.481787255975
98994,2499.6104109866997
98995,2509.7130660482935
98996,2529.9214278093486
98997,2540.287532300236
98998,2517.7074148848997
98999,2451.600321005675
99000,2350.7698417070696
99001,2237.0626625021246
99002,2132.8437167589727
99003,2053.1126635455903
99004,2006.4432132278962
99005,1999.3511051755345
99006,2036.1282255672581
99007,2112.8527316281584
99008,2212.647454952173
99009,2309.947391150186
99010,2383.201702069719
99011,2426.3578431470073
99012,2449.233632497308
99013,2466.453798007391
99014,2485.0155789770465
99015,2501.5356897775423
99016,2510.6167228165127
99017,2514.8137289285282
99018,2525.132944073672
99019,2550.4940330584086
99020,2585.932297729537
99021,2611.4016179985324
99022,2603.6997566717782
99023,2552.1494945000645
99024,2465.4610936265954
99025,2365.3914739984943
99026,2274.219356526467
99027,2206.8620119495495
99028,2171.8154110006267
99029,2175.5232094165985
99030,2222.2115128569635
99031,2307.899194161584
99032,2415.6565046956966
99033,2519.873303147104
99034,2598.962284452094
99035,2646.844168776017
99036,2673.319998787698
99037,2693.007057864469
99038,2712.9036612837895
99039,2729.6358708424227
99040,2737.824307780047
99041,2740.051164118933
99042,2747.3586401223724
99043,2768.7100769652684
99044,2799.190893989827
99045,2818.810901768233
99046,2804.4297977107362
99047,2745.4386879070744
99048,2650.622295612142
99049,2541.816954216097
99050,2441.3841189510636
99051,2364.3257726146317
99052,2319.223811175168
99053,2312.6084891875885
99054,2348.7923437891177
99055,2423.8792920285955
99056,2521.0221274506016
99057,2614.690269439784
99058,2683.3731174962345
99059,2721.065328776772
99060,2737.6385091023426
99061,2747.775814472554
99062,2758.535397322496
99063,2766.596495647744
99064,2766.6264404373
99065,2761.2480445314072
99066,2761.5378586124307
99067,2776.486459105533
99068,2801.198534821267
99069,2815.695140115968
99070,2796.8400891793153
99071,2734.022702918963
99072,2636.02072012551
99073,2524.6581718404523
99074,2422.2784201319528
99075,2343.859458704109
99076,2297.9538361230675
